customer_id,first_name,last_name,email,phone,city,signup_date,age,gender,total_trips,cancelled_trips,days_since_last_trip,churned,engagement_score,loyalty_score,persona,signup_channel,income_level,payment_method,device_type,app_open_events,search_events,ride_request_events,ride_completed_events,ride_conversion_rate,request_to_search_ratio,search_to_open_ratio,last_event_date,active_days,total_completed_trips,total_cancelled_trips,total_gross_revenue,avg_gross_revenue,net_platform_revenue,avg_distance_km,avg_duration_min,total_driver_payout,first_trip_date,last_trip_date,promo_used_avg,cancellation_rate,conversion_rate,promo_used_count,total_promo_cost,avg_promo_cost,avg_discount_value,avg_driver_burden,driver_borne_total,discount_total_fixed,driver_burden_ratio,platform_burden_ratio,promo_used_rate
CUST01126,Karl-August,Henk,karl-august.henk@gmx.de,(02186) 934083,Berlin,2024-01-11,44,Male,50,3,33,0,1.0,0.912,Casual Rider,Ads,medium,Credit Card,Android,58,35,15,17,1.1333333333333333,0.42857142857142855,0.603448275862069,2025-12-15,46,46,4,752.256,15.045119999999999,188.06,6.846,27.7,564.2,2024-02-02,2025-12-09,0.16,0.08,0.92,5.0,42.05,8.41,10.187999999999999,1.778,8.89,50.94,0.1745190420102081,0.8254809579897919,0.1
CUST01127,Lindsey,de Heer,lindsey.de heer@hotmail.com,0846 472412,Amsterdam,2024-12-17,33,Other,31,2,57,0,1.0,0.794,Casual Rider,Ads,medium,Digital Wallet,Web,63,36,26,19,0.7307692307692307,0.7222222222222222,0.5714285714285714,2025-12-15,47,23,8,276.13800000000003,8.90767741935484,69.03,6.248064516129032,24.103225806451615,207.11,2025-01-24,2025-12-13,0.16129032258064516,0.25806451612903225,0.7419354838709677,3.0,38.26,12.753333333333332,18.01,5.256666666666667,15.77,54.03,0.29187488432352393,0.708125115676476,0.0967741935483871
CUST01128,Dionisio,Bustos,dionisio.bustos@yahoo.com,+34 877 539 985,Barcelona,2024-09-24,23,Male,28,4,24,0,1.0,0.775,Casual Rider,Ads,low,Digital Wallet,Web,50,30,20,13,0.65,0.6666666666666666,0.6,2025-12-10,41,27,1,280.916,10.032714285714286,70.24,6.942142857142857,22.564285714285717,210.68,2024-10-18,2025-12-08,0.14285714285714285,0.03571428571428571,0.9642857142857143,3.0,52.42,17.473333333333333,23.666666666666668,6.1933333333333325,18.58,71.0,0.2616901408450704,0.7383098591549296,0.10714285714285714
CUST01129,Ruth,Múgica,ruth.múgica@hotmail.com,+34878 743 857,Barcelona,2023-01-14,61,Male,38,0,74,0,1.0,0.837,Casual Rider,Partnership,low,Digital Wallet,iOS,54,32,24,10,0.4166666666666667,0.75,0.5925925925925926,2025-12-14,42,34,4,456.884,12.023263157894737,114.21,6.807105263157895,22.55263157894737,342.68,2023-01-18,2025-09-26,0.13157894736842105,0.10526315789473684,0.8947368421052632,4.0,53.81,13.4525,13.94,0.6650000000000003,2.660000000000001,56.470000000000006,0.04710465734018064,0.9528953426598193,0.10526315789473684
CUST01130,Jane,Chapman,jane.chapman@hotmail.co.uk,+44(0)118 496 0429,London,2025-08-18,53,Male,68,8,24,1,1.0,1.0,Business,Organic,high,Debit Card,Android,118,77,42,26,0.6190476190476191,0.5454545454545454,0.652542372881356,2025-12-13,79,60,8,1167.958,17.175852941176473,292.01,6.9254411764705885,24.41029411764706,875.94,2025-08-20,2025-12-15,0.20588235294117646,0.11764705882352941,0.8823529411764706,7.0,83.93,11.99,14.205714285714285,2.517142857142857,17.619999999999997,101.55000000000001,0.17351058591826682,0.8264894140817332,0.10294117647058823
CUST01131,Selina,van der Laar,selina.van der laar@hotmail.com,+31002-924001,Amsterdam,2023-05-27,56,Other,29,0,8,1,1.0,0.781,Business,Referral,medium,Digital Wallet,Web,92,54,33,26,0.7878787878787878,0.6111111111111112,0.5869565217391305,2025-12-15,64,22,7,302.122,10.418000000000001,75.51,8.224137931034482,21.20344827586207,226.61,2023-06-05,2025-10-15,0.13793103448275862,0.2413793103448276,0.7586206896551724,1.0,18.65,18.65,22.0,3.3500000000000014,3.3500000000000014,22.0,0.15227272727272734,0.8477272727272727,0.034482758620689655
CUST01132,Gaetano,Treccani,gaetano.treccani@tele2.it,+39 3757216743,Milan,2024-08-16,42,Female,47,6,5,0,1.0,0.894,Casual Rider,Organic,medium,Debit Card,Web,69,47,21,20,0.9523809523809523,0.44680851063829785,0.6811594202898551,2025-12-13,51,39,8,491.66,10.460851063829788,122.9,6.91659574468085,26.180851063829788,368.77,2024-09-15,2025-12-14,0.2127659574468085,0.1702127659574468,0.8297872340425532,2.0,26.49,13.245,17.14,3.8950000000000005,7.790000000000001,34.28,0.22724620770128356,0.7727537922987164,0.0425531914893617
CUST01133,Patricia,Davies,patricia.davies@outlook.com,01184960009,London,2024-03-14,55,Male,43,3,5,0,1.0,0.869,Tourist,Ads,high,Cash,Android,88,55,31,17,0.5483870967741935,0.5636363636363636,0.625,2025-12-15,58,39,4,701.72,16.31906976744186,175.47,7.326511627906977,26.467441860465115,526.24,2024-03-19,2025-10-28,0.20930232558139536,0.09302325581395349,0.9069767441860465,4.0,41.13,10.2825,12.2475,1.9649999999999999,7.859999999999999,48.99,0.16044090630740965,0.8395590936925903,0.09302325581395349
CUST01134,Gala,Navas,gala.navas@hotmail.com,+34 846623197,Barcelona,2024-04-02,26,Male,37,2,0,0,1.0,0.831,Tourist,Partnership,low,Debit Card,Android,88,53,34,23,0.6764705882352942,0.6415094339622641,0.6022727272727273,2025-12-13,66,32,5,382.58,10.34,95.64,6.807027027027027,25.021621621621623,286.93,2024-04-06,2025-11-26,0.13513513513513514,0.13513513513513514,0.8648648648648649,4.0,28.529999999999998,7.132499999999999,9.125,2.075,8.3,36.83,0.22535976106434974,0.7746402389356503,0.10810810810810811
CUST01135,Raymond,Richardson,raymond.richardson@hotmail.co.uk,020 74960045,London,2024-05-25,38,Male,59,1,3,0,1.0,0.969,Commuter,Partnership,high,Digital Wallet,Web,33,19,7,10,1.4285714285714286,0.3684210526315789,0.5757575757575758,2025-12-06,29,50,9,875.302,14.835627118644068,218.82,7.890677966101695,25.494915254237288,656.48,2024-05-26,2025-12-06,0.1016949152542373,0.15254237288135594,0.847457627118644,5.0,39.75,7.95,9.751999999999999,1.89,9.45,49.2,0.1920731707317073,0.8079268292682926,0.0847457627118644
CUST01136,Sem,Brands,sem.brands@hotmail.com,+31(0)378 551559,Amsterdam,2023-11-28,45,Female,43,2,10,1,1.0,0.869,Tourist,Organic,medium,Digital Wallet,Android,68,46,30,14,0.4666666666666667,0.6521739130434783,0.6764705882352942,2025-12-15,51,40,3,489.962,11.39446511627907,122.49,8.405813953488371,22.469767441860466,367.47,2023-12-17,2025-12-02,0.11627906976744186,0.06976744186046512,0.9302325581395349,3.0,36.5,12.166666666666666,19.666666666666668,7.5,22.5,59.0,0.3813559322033898,0.6186440677966102,0.06976744186046512
CUST01137,Joachim,Graf,joachim.graf@gmail.com,+49(0)0909 347225,Berlin,2024-05-26,38,Other,40,2,64,1,1.0,0.85,Casual Rider,Ads,medium,Cash,iOS,48,34,13,11,0.8461538461538461,0.38235294117647056,0.7083333333333334,2025-12-15,40,37,3,513.314,12.832849999999999,128.35,6.8665,24.5075,384.96,2024-06-15,2025-11-09,0.1,0.075,0.925,2.0,22.67,11.335,15.0,3.745,7.49,30.160000000000004,0.24834217506631298,0.7516578249336869,0.05
CUST01138,Lilija,Anders,lilija.anders@yahoo.de,+49(0)0104917488,Berlin,2024-09-19,27,Male,60,8,2,1,1.0,0.975,Commuter,Ads,medium,Credit Card,Android,63,37,21,14,0.6666666666666666,0.5675675675675675,0.5873015873015873,2025-12-14,48,53,7,816.2620000000001,13.604366666666667,204.04,7.054166666666666,22.92,612.23,2024-09-23,2025-12-08,0.11666666666666667,0.11666666666666667,0.8833333333333333,2.0,23.740000000000002,11.870000000000001,16.23,4.359999999999999,8.719999999999999,32.46,0.2686383240911891,0.7313616759088108,0.03333333333333333
CUST01139,Jay,Pratt,jay.pratt@hotmail.com,+3134-5965285,Amsterdam,2025-06-03,28,Other,41,6,4,1,1.0,0.856,Casual Rider,Partnership,medium,Credit Card,Android,34,18,9,8,0.8888888888888888,0.5,0.5294117647058824,2025-12-12,30,36,5,471.016,11.48819512195122,117.73,6.9782926829268295,30.336585365853658,353.28,2025-06-05,2025-12-13,0.24390243902439024,0.12195121951219512,0.8780487804878049,5.0,75.92999999999999,15.185999999999998,18.906,3.742,18.71,94.63999999999999,0.1976965342349958,0.8023034657650042,0.12195121951219512
CUST01140,Lynn,Curtis,lynn.curtis@yahoo.com,01514960154,London,2024-09-21,46,Female,56,0,3,0,1.0,0.95,Casual Rider,Partnership,high,Cash,iOS,43,23,21,10,0.47619047619047616,0.9130434782608695,0.5348837209302325,2025-12-13,37,52,4,1021.3679999999999,18.238714285714284,255.35,7.0375000000000005,25.842857142857145,766.01,2024-09-28,2025-11-19,0.21428571428571427,0.07142857142857142,0.9285714285714286,12.0,121.52,10.126666666666667,12.770833333333334,2.6908333333333334,32.29,153.81,0.20993433456862362,0.7900656654313764,0.21428571428571427
CUST01141,Fernando,Müller,fernando.müller@gmx.de,09231 674131,Berlin,2024-01-27,25,Female,46,4,0,0,1.0,0.887,Business,Ads,medium,Digital Wallet,iOS,78,45,33,26,0.7878787878787878,0.7333333333333333,0.5769230769230769,2025-12-11,53,43,3,580.696,12.623826086956523,145.16,7.623913043478261,23.410869565217393,435.54,2024-02-02,2025-12-10,0.1956521739130435,0.06521739130434782,0.9347826086956522,4.0,47.93,11.9825,14.3,2.3175,9.27,57.2,0.16206293706293703,0.8379370629370629,0.08695652173913043
CUST01142,Cäcilie,Knappe,cäcilie.knappe@aol.de,+49(0)9679856158,Berlin,2025-02-11,65,Other,57,5,38,0,1.0,0.956,Tourist,Ads,medium,Credit Card,Web,56,32,21,12,0.5714285714285714,0.65625,0.5714285714285714,2025-12-12,44,56,1,799.646,14.028877192982456,199.9,6.283157894736842,25.719298245614034,599.75,2025-02-14,2025-12-11,0.15789473684210525,0.017543859649122806,0.9824561403508771,5.0,76.88,15.376,19.2,3.896,19.48,96.36,0.20215857202158571,0.7978414279784143,0.08771929824561403
CUST01143,Durante,Monduzzi,durante.monduzzi@tin.it,057112436,Milan,2025-08-10,29,Female,34,3,15,0,1.0,0.812,Business,Ads,medium,Cash,Web,77,44,33,24,0.7272727272727273,0.75,0.5714285714285714,2025-12-14,57,27,7,340.576,10.016941176470588,85.13,6.679117647058824,24.826470588235296,255.45,2025-08-14,2025-12-12,0.17647058823529413,0.20588235294117646,0.7941176470588235,2.0,18.22,9.11,12.76,3.6499999999999995,7.299999999999999,25.519999999999996,0.28605015673981193,0.7139498432601882,0.058823529411764705
CUST01144,Josephine,Jones,josephine.jones@hotmail.com,+44(0)115 496 0449,London,2024-02-29,39,Male,81,6,3,0,1.0,1.0,Tourist,Referral,high,Cash,Android,92,46,37,21,0.5675675675675675,0.8043478260869565,0.5,2025-12-15,62,74,7,1394.174,17.212024691358025,348.51,7.462592592592593,25.00246913580247,1045.67,2024-03-08,2025-11-22,0.18518518518518517,0.08641975308641975,0.9135802469135802,6.0,76.62,12.770000000000001,16.793333333333333,4.258333333333333,25.549999999999997,102.17,0.2500734070666536,0.7499265929333464,0.07407407407407407
CUST01145,Vincenzo,Scandone,vincenzo.scandone@tiscali.it,3306799142,Milan,2025-07-08,24,Female,33,5,20,1,1.0,0.806,Commuter,Referral,medium,Credit Card,Android,82,47,32,19,0.59375,0.6808510638297872,0.573170731707317,2025-12-14,60,29,4,386.574,11.714363636363636,96.66,6.251818181818182,25.57272727272727,289.92,2025-07-08,2025-12-12,0.18181818181818182,0.12121212121212122,0.8787878787878788,2.0,39.69,19.845,21.5,2.9699999999999998,5.9399999999999995,45.629999999999995,0.1301775147928994,0.8698224852071006,0.06060606060606061
CUST01146,Coral,Caro,coral.caro@gmail.com,+34976 62 64 35,Barcelona,2023-08-29,47,Other,28,2,6,1,1.0,0.775,Tourist,Referral,low,Digital Wallet,iOS,70,38,23,12,0.5217391304347826,0.6052631578947368,0.5428571428571428,2025-12-15,52,24,4,249.29,8.903214285714286,62.32,6.882142857142857,25.885714285714283,186.96,2023-10-07,2025-09-28,0.17857142857142858,0.14285714285714285,0.8571428571428571,3.0,31.880000000000003,10.626666666666667,14.506666666666666,3.8799999999999994,11.639999999999999,43.52,0.2674632352941176,0.7325367647058824,0.10714285714285714
CUST01147,Emma,Chittolini,emma.chittolini@gmail.com,+39 3509836576,Milan,2025-02-28,46,Female,33,6,15,0,1.0,0.806,Commuter,Ads,medium,Credit Card,Web,101,51,32,30,0.9375,0.6274509803921569,0.504950495049505,2025-12-14,71,30,3,407.29200000000003,12.34218181818182,101.83,6.48,26.71212121212121,305.46,2025-03-02,2025-12-12,0.09090909090909091,0.09090909090909091,0.9090909090909091,3.0,49.44,16.48,21.25,5.483333333333333,16.45,65.89,0.2496585217787221,0.7503414782212778,0.09090909090909091
CUST01148,Nienke,Veltman,nienke.veltman@hotmail.com,+31(0)488 992821,Amsterdam,2025-06-19,38,Male,43,4,2,0,1.0,0.869,Business,Partnership,medium,Credit Card,Android,38,25,13,10,0.7692307692307693,0.52,0.6578947368421053,2025-12-15,34,38,5,434.284,10.099627906976744,108.54,6.203255813953489,25.951162790697676,325.75,2025-06-19,2025-12-13,0.18604651162790697,0.11627906976744186,0.8837209302325582,6.0,84.82,14.136666666666665,14.886666666666665,1.1166666666666667,6.7,91.52,0.07320804195804197,0.926791958041958,0.13953488372093023
CUST01149,Jurre,van der Heijden,jurre.van der heijden@hotmail.com,+31(0)83-2320114,Amsterdam,2023-06-07,29,Male,28,4,2,0,1.0,0.775,Casual Rider,Referral,medium,Credit Card,iOS,43,29,21,5,0.23809523809523808,0.7241379310344828,0.6744186046511628,2025-12-15,34,23,5,367.854,13.137642857142856,91.98,6.363214285714285,26.510714285714283,275.87,2023-06-11,2025-12-03,0.14285714285714285,0.17857142857142858,0.8214285714285714,2.0,17.67,8.835,13.379999999999999,4.615,9.23,26.900000000000002,0.3431226765799256,0.6568773234200743,0.07142857142857142
CUST01150,Ulrich,Krebs,ulrich.krebs@aol.de,(08276) 20764,Berlin,2025-01-26,42,Female,39,3,9,0,1.0,0.844,Tourist,Ads,medium,Credit Card,Android,58,36,23,12,0.5217391304347826,0.6388888888888888,0.6206896551724138,2025-12-05,44,32,7,477.072,12.232615384615384,119.26,6.906410256410257,22.861538461538462,357.81,2025-02-09,2025-12-10,0.1794871794871795,0.1794871794871795,0.8205128205128205,2.0,32.95,16.475,16.875,0.47499999999999964,0.9499999999999993,33.900000000000006,0.028023598820058972,0.9719764011799409,0.05128205128205128
CUST01151,Pepita,Salinas,pepita.salinas@yahoo.com,+34874 569 555,Barcelona,2023-08-14,45,Other,41,4,5,1,1.0,0.856,Tourist,Ads,low,Digital Wallet,Web,117,69,49,23,0.46938775510204084,0.7101449275362319,0.5897435897435898,2025-12-14,79,38,3,445.702,10.870780487804877,111.41,7.084634146341463,26.129268292682926,334.29,2023-09-26,2025-12-12,0.2682926829268293,0.07317073170731707,0.926829268292683,4.0,41.99,10.4975,13.9225,3.425,13.7,55.69,0.24600466870174179,0.7539953312982582,0.0975609756097561
CUST01152,Joshua,Parry,joshua.parry@hotmail.co.uk,+44(0)20 74960608,London,2024-04-07,41,Other,38,2,3,0,1.0,0.837,Commuter,Partnership,high,Cash,Android,91,57,29,22,0.7586206896551724,0.5087719298245614,0.6263736263736264,2025-12-15,58,35,3,690.118,18.161,172.52,7.309473684210526,26.75526315789474,517.59,2024-05-01,2025-11-08,0.23684210526315788,0.07894736842105263,0.9210526315789473,8.0,97.07,12.13375,13.91,1.7762499999999999,14.209999999999999,111.27999999999999,0.12769590222861252,0.8723040977713875,0.21052631578947367
CUST01153,Pepito,Crespi,pepito.crespi@yahoo.com,+34949 03 94 19,Barcelona,2023-06-03,35,Other,40,0,15,1,1.0,0.85,Casual Rider,Referral,low,Cash,Android,113,61,40,42,1.05,0.6557377049180327,0.5398230088495575,2025-12-14,79,32,8,436.368,10.9092,109.11,7.9575000000000005,24.265,327.25,2023-07-04,2025-11-16,0.075,0.2,0.8,2.0,23.790000000000003,11.895000000000001,12.59,0.6949999999999994,1.3899999999999988,25.18,0.055202541699761666,0.9447974583002384,0.05
CUST01154,Marcello,Ruffini,marcello.ruffini@gmail.com,3711480105,Milan,2025-09-05,29,Female,39,4,11,0,1.0,0.844,Casual Rider,Referral,medium,Credit Card,Web,62,41,30,13,0.43333333333333335,0.7317073170731707,0.6612903225806451,2025-12-15,44,31,8,390.004,10.000102564102564,97.48,5.91,20.902564102564103,292.53,2025-09-16,2025-12-15,0.10256410256410256,0.20512820512820512,0.7948717948717948,2.0,23.619999999999997,11.809999999999999,13.24,1.4800000000000004,2.960000000000001,26.58,0.11136192626034616,0.8886380737396539,0.05128205128205128
CUST01155,Puk,Berends,puk.berends@gmail.com,+3131 9719544,Amsterdam,2025-05-28,47,Other,42,3,14,1,1.0,0.863,Commuter,Ads,medium,Cash,Web,75,44,32,13,0.40625,0.7272727272727273,0.5866666666666667,2025-12-15,63,32,10,413.964,9.856285714285715,103.5,6.461190476190477,25.152380952380955,310.46,2025-06-01,2025-11-16,0.19047619047619047,0.23809523809523808,0.7619047619047619,7.0,79.96000000000001,11.422857142857143,16.398571428571426,5.111428571428571,35.78,115.74000000000001,0.3091411785035424,0.6908588214964576,0.16666666666666666
CUST01156,Luigi,Donini,luigi.donini@libero.it,+39 05752402272,Milan,2025-08-22,23,Female,16,1,18,0,1.0,0.7,Casual Rider,Partnership,medium,Credit Card,Android,94,53,36,22,0.6111111111111112,0.6792452830188679,0.5638297872340425,2025-12-14,63,14,2,186.866,11.679125,46.72,6.75,24.39375,140.15,2025-08-22,2025-12-06,0.125,0.125,0.875,1.0,13.71,13.71,20.0,6.289999999999999,6.289999999999999,20.0,0.31449999999999995,0.6855,0.0625
CUST01157,Bas,Noordijk,bas.noordijk@hotmail.com,+3103-6773810,Amsterdam,2025-07-26,27,Male,29,2,8,0,1.0,0.781,Tourist,Ads,medium,Cash,Android,60,37,18,17,0.9444444444444444,0.4864864864864865,0.6166666666666667,2025-12-14,48,24,5,327.806,11.303655172413793,81.95,6.985862068965518,26.24827586206897,245.86,2025-07-27,2025-12-14,0.034482758620689655,0.1724137931034483,0.8275862068965517,1.0,6.54,6.54,12.28,5.739999999999999,5.739999999999999,12.28,0.46742671009771986,0.5325732899022801,0.034482758620689655
CUST01158,Natalia,Bresciani,natalia.bresciani@tele2.it,+39 3517111357,Milan,2024-10-10,21,Other,31,1,13,0,1.0,0.794,Business,Referral,medium,Credit Card,Web,119,70,49,28,0.5714285714285714,0.7,0.5882352941176471,2025-12-14,74,28,3,388.218,12.523161290322582,97.07000000000001,6.9874193548387105,26.322580645161292,291.15,2024-11-04,2025-12-08,0.25806451612903225,0.0967741935483871,0.9032258064516129,5.0,55.95,11.190000000000001,12.472,1.4779999999999998,7.389999999999999,63.34,0.11667192927060308,0.8833280707293969,0.16129032258064516
CUST01159,Elisa,Jáuregui,elisa.jáuregui@gmail.com,+34842 126 116,Barcelona,2023-09-10,44,Male,41,2,17,0,1.0,0.856,Casual Rider,Organic,low,Digital Wallet,Android,94,63,26,29,1.1153846153846154,0.4126984126984127,0.6702127659574468,2025-12-14,64,41,0,498.14,12.149756097560974,124.52,7.134878048780487,27.226829268292683,373.62,2023-10-12,2025-11-22,0.1951219512195122,0.0,1.0,6.0,52.46,8.743333333333334,13.226666666666667,4.531666666666666,27.189999999999998,79.65,0.34136848713119894,0.658631512868801,0.14634146341463414
CUST01160,Eraldo,Loredan,eraldo.loredan@vodafone.it,+39 096100252,Milan,2023-02-16,23,Other,38,2,6,0,1.0,0.837,Business,Referral,medium,Cash,iOS,55,31,18,17,0.9444444444444444,0.5806451612903226,0.5636363636363636,2025-12-12,45,34,4,475.258,12.50678947368421,118.8,6.218421052631579,25.321052631578947,356.46,2023-03-06,2025-11-27,0.15789473684210525,0.10526315789473684,0.8947368421052632,3.0,50.28,16.76,19.30666666666667,2.6533333333333338,7.960000000000001,58.24,0.1366758241758242,0.8633241758241759,0.07894736842105263
CUST01161,Cilly,Etzold,cilly.etzold@gmx.de,+49(0) 263088368,Berlin,2025-07-15,43,Male,46,5,5,0,1.0,0.887,Business,Partnership,medium,Digital Wallet,Android,119,60,36,31,0.8611111111111112,0.6,0.5042016806722689,2025-12-13,77,42,4,645.318,14.028652173913043,161.33,6.612391304347827,24.991304347826084,483.99,2025-07-15,2025-12-10,0.13043478260869565,0.08695652173913043,0.9130434782608695,4.0,44.040000000000006,11.010000000000002,13.0025,1.9924999999999993,7.969999999999997,52.010000000000005,0.15323976158431063,0.8467602384156894,0.08695652173913043
CUST01162,Graziella,Fallaci,graziella.fallaci@gmail.com,0931353795,Milan,2024-07-28,64,Female,47,3,18,0,1.0,0.894,Casual Rider,Organic,medium,Digital Wallet,iOS,80,43,24,22,0.9166666666666666,0.5581395348837209,0.5375,2025-12-13,56,36,11,478.448,10.179744680851064,119.63,7.579574468085107,22.080851063829787,358.81,2024-08-10,2025-10-29,0.14893617021276595,0.23404255319148937,0.7659574468085106,5.0,50.96,10.192,12.702,2.5099999999999993,12.549999999999997,63.51,0.19760667611399776,0.8023933238860023,0.10638297872340426
CUST01163,Anne-Katrin,Döhn,anne-katrin.döhn@yahoo.de,04040 20009,Berlin,2024-03-01,29,Male,41,0,42,1,1.0,0.856,Tourist,Referral,medium,Cash,Web,56,38,20,14,0.7,0.5263157894736842,0.6785714285714286,2025-12-15,49,36,5,521.958,12.730682926829267,130.5,6.610975609756098,25.182926829268293,391.46,2024-03-28,2025-11-23,0.2682926829268293,0.12195121951219512,0.8780487804878049,6.0,71.07,11.844999999999999,14.581666666666669,2.8033333333333332,16.82,87.88999999999999,0.19137558311525774,0.8086244168847423,0.14634146341463414
CUST01164,Jonathan,Houghton,jonathan.houghton@hotmail.com,+44(0)8081570482,London,2024-12-24,18,Female,76,4,51,0,1.0,1.0,Business,Referral,high,Debit Card,Web,106,63,36,28,0.7777777777777778,0.5714285714285714,0.5943396226415094,2025-12-15,73,63,13,1303.9759999999999,17.15757894736842,326.02,6.687894736842105,23.586842105263155,977.95,2024-12-26,2025-12-14,0.13157894736842105,0.17105263157894737,0.8289473684210527,5.0,33.81,6.7620000000000005,8.112,1.3920000000000001,6.960000000000001,40.77,0.17071376011773365,0.8292862398822664,0.06578947368421052
CUST01165,Apolinar,Camps,apolinar.camps@hotmail.com,+34880818075,Barcelona,2025-10-14,47,Other,28,2,1,1,1.0,0.775,Casual Rider,Partnership,low,Digital Wallet,Web,52,34,16,7,0.4375,0.47058823529411764,0.6538461538461539,2025-12-13,34,27,1,335.34,11.97642857142857,83.82,7.436071428571429,23.285714285714285,251.52,2025-10-14,2025-12-15,0.14285714285714285,0.03571428571428571,0.9642857142857143,2.0,31.979999999999997,15.989999999999998,16.12,0.16000000000000014,0.3200000000000003,32.3,0.009907120743034065,0.990092879256966,0.07142857142857142
CUST01166,Guglielmo,Falloppio,guglielmo.falloppio@outlook.com,0975065720,Milan,2025-11-12,41,Other,32,5,17,0,1.0,0.8,Casual Rider,Organic,medium,Credit Card,iOS,31,14,5,11,2.2,0.35714285714285715,0.45161290322580644,2025-12-14,18,28,4,349.626,10.9258125,87.39,6.7115625,21.959375,262.24,2025-11-12,2025-12-15,0.125,0.125,0.875,3.0,33.39,11.13,15.426666666666668,4.296666666666667,12.89,46.28,0.27852203975799483,0.7214779602420052,0.09375
CUST01167,Sieghard,Gorlitz,sieghard.gorlitz@web.de,(04032) 86799,Berlin,2024-11-29,18,Male,50,4,99,1,1.0,0.912,Business,Referral,medium,Debit Card,iOS,59,36,19,16,0.8421052631578947,0.5277777777777778,0.6101694915254238,2025-12-14,46,45,5,739.674,14.793479999999999,184.91,8.0948,27.088,554.77,2024-12-01,2025-12-04,0.16,0.1,0.9,8.0,89.93,11.24125,14.4025,3.44,27.52,117.45,0.23431247339293315,0.7656875266070668,0.16
CUST01168,Rigo,Heidrich,rigo.heidrich@gmail.com,01648 91342,Berlin,2025-02-18,48,Other,55,4,7,0,1.0,0.944,Commuter,Ads,medium,Cash,Web,59,32,22,17,0.7727272727272727,0.6875,0.5423728813559322,2025-12-14,47,54,1,773.158,14.057418181818182,193.29,7.295272727272727,25.510909090909088,579.87,2025-02-19,2025-12-04,0.21818181818181817,0.01818181818181818,0.9818181818181818,9.0,130.32,14.479999999999999,18.275555555555556,3.927777777777777,35.349999999999994,165.67,0.21337598841069594,0.7866240115893041,0.16363636363636364
CUST01169,Aurora,Mercadante,aurora.mercadante@live.com,38127437340,Milan,2024-11-25,30,Male,39,2,31,0,1.0,0.844,Tourist,Partnership,medium,Debit Card,Android,87,52,27,30,1.1111111111111112,0.5192307692307693,0.5977011494252874,2025-12-15,60,34,5,473.606,12.14374358974359,118.41,6.721794871794871,27.207692307692305,355.2,2024-12-02,2025-12-13,0.20512820512820512,0.1282051282051282,0.8717948717948718,4.0,51.120000000000005,12.780000000000001,13.8775,1.5749999999999997,6.299999999999999,57.42,0.10971786833855797,0.8902821316614421,0.10256410256410256
CUST01170,Catalina,Tomé,catalina.tomé@hotmail.com,+34 876 03 54 36,Barcelona,2024-04-08,19,Male,45,4,35,0,1.0,0.881,Commuter,Ads,low,Cash,Android,47,27,19,14,0.7368421052631579,0.7037037037037037,0.574468085106383,2025-12-13,34,44,1,556.386,12.364133333333333,139.12,7.287111111111112,24.575555555555557,417.27,2024-04-12,2025-12-05,0.13333333333333333,0.022222222222222223,0.9777777777777777,5.0,59.08,11.815999999999999,15.264,3.4479999999999995,17.24,76.32,0.22589098532494759,0.7741090146750524,0.1111111111111111
CUST01171,Damián,Montes,damián.montes@hotmail.com,+34 737896086,Barcelona,2025-01-13,19,Female,36,0,45,0,1.0,0.825,Commuter,Ads,low,Digital Wallet,Web,58,34,25,14,0.56,0.7352941176470589,0.5862068965517241,2025-12-15,48,30,6,348.99399999999997,9.694277777777778,87.22,7.0216666666666665,25.733333333333334,261.77,2025-01-17,2025-12-02,0.2222222222222222,0.16666666666666666,0.8333333333333334,5.0,51.86,10.372,13.224,2.8519999999999994,14.259999999999998,66.12,0.2156684815486993,0.7843315184513006,0.1388888888888889
CUST01172,Emigdio,Barragán,emigdio.barragán@hotmail.com,+34 887 16 79 96,Barcelona,2025-01-24,21,Female,8,0,64,0,0.984,0.64,Business,Referral,low,Cash,Android,32,22,12,11,0.9166666666666666,0.5454545454545454,0.6875,2025-12-15,28,5,3,68.8,8.6,17.19,9.02625,31.1,51.61,2025-01-27,2025-09-20,0.25,0.375,0.625,2.0,35.22,17.61,22.0,4.390000000000001,8.780000000000001,44.0,0.19954545454545458,0.8004545454545454,0.25
CUST01173,Sancho,Montaña,sancho.montaña@gmail.com,+34 941789470,Barcelona,2025-01-11,65,Other,67,0,1,0,1.0,1.0,Tourist,Referral,low,Cash,Android,33,21,12,12,1.0,0.5714285714285714,0.6363636363636364,2025-12-10,29,61,6,773.48,11.544477611940298,193.33,6.772985074626866,26.38507462686567,580.15,2025-01-12,2025-12-11,0.11940298507462686,0.08955223880597014,0.9104477611940298,4.0,52.269999999999996,13.067499999999999,15.620000000000001,2.7725,11.09,63.36,0.17503156565656566,0.8249684343434343,0.05970149253731343
CUST01174,Celestina,Garzón,celestina.garzón@gmail.com,+34 825 776 928,Barcelona,2024-12-21,50,Other,47,1,39,0,1.0,0.894,Casual Rider,Ads,low,Credit Card,Web,104,65,38,34,0.8947368421052632,0.5846153846153846,0.625,2025-12-15,70,40,7,549.67,11.695106382978723,137.41,6.835744680851064,22.065957446808508,412.26,2024-12-26,2025-12-05,0.1276595744680851,0.14893617021276595,0.851063829787234,3.0,15.92,5.306666666666667,5.646666666666666,0.59,1.77,17.69,0.10005652911249292,0.899943470887507,0.06382978723404255
